method,query_id,query,reference_id,n_gt,active_ctx,negative_weight,image_alpha,adapter_dim,lora_rank,reference_module,text_module,fused_module,Recall@1,Precision@1,Recall@5,Precision@5,Recall@10,Precision@10
full_best_prompt_slerp_search,5,+Blond_Hair,19617,58,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,5,+Blond_Hair,19619,22,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19620,18,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19623,17,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.4,1,0.2
full_best_prompt_slerp_search,5,+Blond_Hair,19625,49,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19634,9,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19641,7,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,5,+Blond_Hair,19643,10,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19646,42,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.2
full_best_prompt_slerp_search,5,+Blond_Hair,19648,26,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19649,67,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.2
full_best_prompt_slerp_search,5,+Blond_Hair,19650,26,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,5,+Blond_Hair,19658,19,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19661,31,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,5,+Blond_Hair,19663,17,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19666,42,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.2,1,0.1
full_best_prompt_slerp_search,5,+Blond_Hair,19669,35,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,5,+Blond_Hair,19670,6,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19676,26,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.4,1,0.3
full_best_prompt_slerp_search,5,+Blond_Hair,19677,15,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19685,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,5,+Blond_Hair,19686,5,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.2,1,0.1
full_best_prompt_slerp_search,5,+Blond_Hair,19691,14,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19694,18,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19699,12,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19702,7,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19704,18,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,5,+Blond_Hair,19707,10,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.5
full_best_prompt_slerp_search,5,+Blond_Hair,19708,23,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19715,89,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.2
full_best_prompt_slerp_search,5,+Blond_Hair,19719,11,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19723,8,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19727,38,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.4,1,0.4
full_best_prompt_slerp_search,5,+Blond_Hair,19742,13,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19743,8,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,5,+Blond_Hair,19744,7,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19751,22,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.6,1,0.6
full_best_prompt_slerp_search,5,+Blond_Hair,19753,88,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.4,1,0.2
full_best_prompt_slerp_search,5,+Blond_Hair,19757,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19758,22,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19763,42,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.4,1,0.2
full_best_prompt_slerp_search,5,+Blond_Hair,19766,18,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19775,54,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,5,+Blond_Hair,19779,17,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19780,22,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,5,+Blond_Hair,19784,39,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.6,1,0.6
full_best_prompt_slerp_search,5,+Blond_Hair,19792,69,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19795,33,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.2
full_best_prompt_slerp_search,5,+Blond_Hair,19796,18,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19799,6,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19800,49,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.2
full_best_prompt_slerp_search,5,+Blond_Hair,19806,39,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19813,19,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19816,26,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19818,143,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.4,1,0.3
full_best_prompt_slerp_search,5,+Blond_Hair,19826,7,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.4,1,0.2
full_best_prompt_slerp_search,5,+Blond_Hair,19827,22,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.4,1,0.3
full_best_prompt_slerp_search,5,+Blond_Hair,19836,9,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19840,20,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,5,+Blond_Hair,19848,11,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19849,18,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19850,13,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19851,12,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19860,9,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19863,8,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19865,19,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.8,1,0.6
full_best_prompt_slerp_search,5,+Blond_Hair,19867,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19870,20,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19871,11,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.4,1,0.3
full_best_prompt_slerp_search,5,+Blond_Hair,19875,6,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19880,16,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19882,13,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19890,15,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,5,+Blond_Hair,19893,37,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,5,+Blond_Hair,19895,27,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,5,+Blond_Hair,19897,6,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.2,1,0.1
full_best_prompt_slerp_search,5,+Blond_Hair,19899,6,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19902,31,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19908,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19918,20,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,5,+Blond_Hair,19920,82,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.2,1,0.2
full_best_prompt_slerp_search,5,+Blond_Hair,19924,8,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19927,9,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.6,1,0.5
full_best_prompt_slerp_search,5,+Blond_Hair,19936,43,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19937,31,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.6,1,0.3
full_best_prompt_slerp_search,5,+Blond_Hair,19945,6,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19947,25,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.8,1,0.9
full_best_prompt_slerp_search,5,+Blond_Hair,19948,5,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.4,1,0.2
full_best_prompt_slerp_search,5,+Blond_Hair,19949,37,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.4,1,0.2
full_best_prompt_slerp_search,5,+Blond_Hair,19955,16,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,5,+Blond_Hair,19956,10,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,6,+Mustache,23,14,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,6,+Mustache,399,6,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,6,+Mustache,534,6,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,6,+Mustache,546,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,6,+Mustache,561,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,6,+Mustache,576,6,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,6,+Mustache,610,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,6,+Mustache,620,16,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.8,1,0.4
full_best_prompt_slerp_search,6,+Mustache,691,15,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.8,1,0.6
full_best_prompt_slerp_search,6,+Mustache,714,11,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,6,+Mustache,815,5,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.2,1,0.1
full_best_prompt_slerp_search,6,+Mustache,900,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,6,+Mustache,1060,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.2
full_best_prompt_slerp_search,6,+Mustache,1233,8,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.4,1,0.3
full_best_prompt_slerp_search,6,+Mustache,1253,9,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.6,1,0.3
full_best_prompt_slerp_search,6,+Mustache,1391,9,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.2
full_best_prompt_slerp_search,6,+Mustache,1471,15,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.6,1,0.6
full_best_prompt_slerp_search,6,+Mustache,1536,7,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,6,+Mustache,1634,19,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.4,1,0.3
full_best_prompt_slerp_search,6,+Mustache,1659,5,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.6,1,0.3
full_best_prompt_slerp_search,6,+Mustache,1685,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,6,+Mustache,1715,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,6,+Mustache,1807,6,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,6,+Mustache,1849,6,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,6,+Mustache,1941,14,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,6,+Mustache,2214,11,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.4,1,0.2
full_best_prompt_slerp_search,6,+Mustache,2365,7,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.6,1,0.3
full_best_prompt_slerp_search,6,+Mustache,2376,5,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.2,1,0.1
full_best_prompt_slerp_search,6,+Mustache,2438,10,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,6,+Mustache,2462,7,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,6,+Mustache,2501,7,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.3
full_best_prompt_slerp_search,6,+Mustache,2555,7,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.2
full_best_prompt_slerp_search,6,+Mustache,2764,10,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,6,+Mustache,2807,10,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.2
full_best_prompt_slerp_search,6,+Mustache,2813,11,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.8,1,0.4
full_best_prompt_slerp_search,6,+Mustache,2842,11,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,6,+Mustache,2869,7,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,6,+Mustache,2883,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.2
full_best_prompt_slerp_search,6,+Mustache,2887,7,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,6,+Mustache,3023,13,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.4,1,0.2
full_best_prompt_slerp_search,6,+Mustache,3147,7,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.4,1,0.4
full_best_prompt_slerp_search,6,+Mustache,3309,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,6,+Mustache,3353,7,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,6,+Mustache,3354,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.2
full_best_prompt_slerp_search,6,+Mustache,3383,7,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,6,+Mustache,3398,6,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,6,+Mustache,3404,13,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.2,1,0.3
full_best_prompt_slerp_search,6,+Mustache,3480,6,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.6,1,0.3
full_best_prompt_slerp_search,6,+Mustache,3489,7,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,6,+Mustache,3500,6,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.6,1,0.4
full_best_prompt_slerp_search,6,+Mustache,3517,9,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.6,1,0.3
full_best_prompt_slerp_search,6,+Mustache,3533,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,6,+Mustache,3697,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,6,+Mustache,3725,6,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,6,+Mustache,4017,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,6,+Mustache,4055,13,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.2,1,0.1
full_best_prompt_slerp_search,6,+Mustache,4073,6,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,6,+Mustache,4102,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,6,+Mustache,4280,13,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.4,1,0.2
full_best_prompt_slerp_search,6,+Mustache,4283,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,6,+Mustache,4404,10,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,6,+Mustache,4454,6,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,6,+Mustache,4542,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,6,+Mustache,4552,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,6,+Mustache,4581,7,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,6,+Mustache,4707,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,6,+Mustache,4730,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,6,+Mustache,4755,11,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.6,1,0.4
full_best_prompt_slerp_search,6,+Mustache,4784,6,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,6,+Mustache,4890,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,6,+Mustache,5095,10,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.2
full_best_prompt_slerp_search,6,+Mustache,5180,16,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.6,1,0.4
full_best_prompt_slerp_search,6,+Mustache,5335,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,6,+Mustache,5432,6,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.4,1,0.3
full_best_prompt_slerp_search,6,+Mustache,5503,10,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.2,1,0.4
full_best_prompt_slerp_search,6,+Mustache,5595,5,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.2,1,0.1
full_best_prompt_slerp_search,6,+Mustache,5628,6,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.2
full_best_prompt_slerp_search,6,+Mustache,5643,6,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,6,+Mustache,5649,6,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,6,+Mustache,5669,8,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.4,1,0.3
full_best_prompt_slerp_search,6,+Mustache,5721,7,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.6,1,0.3
full_best_prompt_slerp_search,6,+Mustache,5846,14,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,6,+Mustache,5907,9,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.4,1,0.3
full_best_prompt_slerp_search,6,+Mustache,5919,7,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.4,1,0.2
full_best_prompt_slerp_search,6,+Mustache,5957,6,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.4,1,0.3
full_best_prompt_slerp_search,6,+Mustache,6101,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.4,1,0.3
full_best_prompt_slerp_search,6,+Mustache,6104,7,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,6,+Mustache,6180,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,6,+Mustache,6208,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.2
full_best_prompt_slerp_search,6,+Mustache,6273,10,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.6,1,0.3
full_best_prompt_slerp_search,6,+Mustache,6322,13,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.6,1,0.3
full_best_prompt_slerp_search,6,+Mustache,6337,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,6,+Mustache,6428,6,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,6,+Mustache,6466,6,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,6,+Mustache,6652,6,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,6,+Mustache,6754,8,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.2
full_best_prompt_slerp_search,6,+Mustache,6907,7,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,6,+Mustache,7019,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,6,+Mustache,7041,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,6,+Mustache,7315,7,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,6,+Mustache,7332,5,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.6,1,0.3
full_best_prompt_slerp_search,6,+Mustache,7344,10,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.4,1,0.2
full_best_prompt_slerp_search,6,+Mustache,7353,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,6,+Mustache,7356,7,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.3
full_best_prompt_slerp_search,6,+Mustache,7412,8,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,6,+Mustache,7439,14,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,6,+Mustache,7470,7,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.2
full_best_prompt_slerp_search,6,+Mustache,7478,8,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,6,+Mustache,7490,7,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,6,+Mustache,7624,6,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,6,+Mustache,7634,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,6,+Mustache,7644,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
